uid,kind,band,reason,model,date,batch
src/java/org/apache/cassandra/db/rows/Row.java:734#1,row,D,"cell and row resolution, deletion time sentinels",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/RowAndDeletionMergeIterator.java:212#1,row,D,"cell and row resolution, deletion time sentinels",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/Rows.java:154#1,row,D,"cell and row resolution, deletion time sentinels",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/Rows.java:203#1,row,D,"cell and row resolution, deletion time sentinels",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/ThrottledUnfilteredIterator.java:139#1,row,D,"cell and row resolution, deletion time sentinels",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/ThrottledUnfilteredIterator.java:234#1,row,C,"throttle batch size bound, but zero here means unthrottled",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/UnfilteredRowIteratorSerializer.java:202#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/UnfilteredRowIterators.java:133#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/UnfilteredSerializer.java:223#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/UnfilteredSerializer.java:225#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/UnfilteredSerializer.java:230#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/UnfilteredSerializer.java:233#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/rows/UnfilteredSerializer.java:505#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/streaming/CassandraCompressedStreamWriter.java:115#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/streaming/CassandraCompressedStreamWriter.java:127#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/streaming/CompressedInputStream.java:205#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/transform/DuplicateRowChecker.java:82#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/transform/Stack.java:62#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/transform/Stack.java:96#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/transform/Stack.java:98#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/CollectionMergeTrie.java:65#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/CollectionMergeTrie.java:265#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:329#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:333#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:344#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:378#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:384#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:399#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:407#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:407#2,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:467#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:683#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryReadTrie.java:829#1,row,D,"row serialization flags, streaming checksums, trie reads",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:145#1,row,C,"in-memory trie block allocation, but the row tests a chunk pointer not a capacity",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:148#1,row,C,"in-memory trie block allocation, but the row tests a chunk pointer not a capacity",claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:228#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:286#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:296#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:395#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:406#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:485#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:549#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:552#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:681#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:702#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:743#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:754#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:754#2,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:760#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:777#1,row,D,trie node attachment and content bookkeeping,claude-opus-5,2026-09-23,batch-05.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:780#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:788#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:898#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:905#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:911#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/InMemoryTrie.java:934#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SingletonTrie.java:53#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SingletonTrie.java:67#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SlicedTrie.java:103#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SlicedTrie.java:121#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SlicedTrie.java:151#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SlicedTrie.java:151#2,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SlicedTrie.java:156#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SlicedTrie.java:188#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/tries/SlicedTrie.java:202#1,row,D,trie cursor traversal bookkeeping,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/view/TableViews.java:521#1,row,D,materialized view update arity tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/view/ViewBuilderTask.java:163#1,row,D,materialized view update arity tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/view/ViewManager.java:84#1,row,D,materialized view update arity tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/view/ViewUpdateGenerator.java:324#1,row,D,materialized view update arity tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/view/ViewUpdateGenerator.java:359#1,row,D,materialized view update arity tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/AbstractMutableVirtualTable.java:71#1,row,D,virtual table column and timestamp tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/AbstractMutableVirtualTable.java:300#1,row,D,virtual table column and timestamp tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/AbstractMutableVirtualTable.java:324#1,row,D,virtual table column and timestamp tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/LocalRepairTables.java:324#1,row,D,virtual table column and timestamp tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/LocalRepairTables.java:437#1,row,D,virtual table column and timestamp tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/LogMessagesTable.java:112#1,row,D,virtual table column and timestamp tests,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/LogMessagesTable.java:193#1,row,B,"bounded log buffer at max size, evicts the oldest entry; a count cap on an in-memory list",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/SimpleDataSet.java:71#1,row,D,virtual table dataset arity,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/db/virtual/SimpleDataSet.java:110#1,row,D,virtual table dataset arity,claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/AbstractBounds.java:295#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/AbstractBounds.java:309#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/BootStrapper.java:182#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/ByteOrderedPartitioner.java:148#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/ByteOrderedPartitioner.java:183#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/ByteOrderedPartitioner.java:266#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/ByteOrderedPartitioner.java:278#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/Murmur3Partitioner.java:263#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/Murmur3Partitioner.java:311#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/OwnedRanges.java:137#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/RandomPartitioner.java:146#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/RandomPartitioner.java:154#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/RandomPartitioner.java:290#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/RandomPartitioner.java:309#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/Range.java:448#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/RangeStreamer.java:364#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/RangeStreamer.java:575#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
src/java/org/apache/cassandra/dht/Splitter.java:123#1,row,D,"partitioner, range split and token allocation bookkeeping",claude-opus-5,2026-09-23,batch-06.txt
